DATE_TIME,USERS,CPU,MEM,DISK,PROCESS
07/14/2020 09:30,18,0.89,0.0490538,175143909,1252
07/14/2020 09:45,19,0.89,0.0500615,175170039,1261
07/14/2020 10:00,21,0.89,0.0512524,175187019,1272
07/14/2020 10:15,24,0.89,0.0521813,175218692,1292
07/14/2020 10:30,25,0.89,0.0521667,175240842,1288
07/14/2020 10:45,26,0.89,0.0522146,175269999,1294
07/14/2020 11:00,31,0.89,0.0541527,175291899,1308
07/14/2020 11:15,27,0.88,0.0546391,175316765,1307
07/14/2020 11:30,26,0.88,0.0548438,175314877,1321
07/14/2020 11:45,24,0.88,0.0567024,175314592,1315
07/14/2020 12:00,27,0.88,0.0570475,175315460,1317
07/14/2020 12:15,27,0.88,0.0583614,175316472,1315
07/14/2020 12:30,27,0.88,0.0593399,175316576,1319
07/14/2020 12:45,28,0.88,0.0581202,175319385,1315
07/14/2020 13:00,29,0.88,0.058315,175324445,1316
07/14/2020 13:15,36,0.88,0.0583245,175365005,1331
07/14/2020 13:30,40,0.88,0.0586302,175392429,1349
07/14/2020 13:45,40,0.88,0.0586897,175423161,1350
07/14/2020 14:00,40,0.88,0.0571049,175431529,1350
07/14/2020 14:15,41,0.88,0.0552906,175435908,1331
07/14/2020 14:30,41,0.88,0.0532357,175441159,1327
07/14/2020 14:45,38,0.88,0.0529744,175444998,1317
07/14/2020 15:00,40,0.88,0.0530173,175449307,1328
07/14/2020 15:15,34,0.88,0.0524731,175449956,1309
07/14/2020 15:30,32,0.88,0.0524762,175457535,1296
07/14/2020 15:45,29,0.87,0.0524139,175463034,1285
07/14/2020 16:00,32,0.87,0.0527722,175468642,1298
07/14/2020 16:15,35,0.87,0.0545905,175605776,1331
07/14/2020 16:30,31,0.87,0.0546947,175609116,1313
07/14/2020 16:45,33,0.87,0.0548841,175615955,1317
07/14/2020 17:00,33,0.87,0.0547783,175621517,1308
07/14/2020 17:15,32,0.87,0.055577,175624990,1318
07/14/2020 17:30,29,0.87,0.055256,175631346,1310
07/14/2020 17:45,27,0.87,0.0559769,175633806,1315
07/14/2020 18:00,27,0.87,0.0559286,175636206,1317
07/14/2020 18:15,27,0.87,0.0521978,175638336,1298
07/14/2020 18:30,31,0.87,0.053127,175638512,1323
07/14/2020 18:45,33,0.87,0.0523066,175639308,1316
07/14/2020 19:00,34,0.87,0.0523475,175640136,1317
07/14/2020 19:15,35,0.87,0.0528438,175640327,1321
07/14/2020 19:30,38,0.87,0.0525524,175641508,1330
07/14/2020 19:45,38,0.87,0.0511272,175642747,1331
07/14/2020 20:00,35,0.87,0.0508287,175643378,1318
07/14/2020 20:15,35,0.86,0.0517599,175645079,1325
07/14/2020 20:30,33,0.86,0.0517466,175646994,1316
07/14/2020 20:45,36,0.86,0.0519497,175648818,1325
07/14/2020 21:00,32,0.86,0.0517658,175651032,1332
07/14/2020 21:45,20,0.86,0.0518239,172048465,1288
07/14/2020 21:15,23,0.86,0.0523077,172048466,1288
07/14/2020 21:30,21,0.86,0.0526293,172048466,1282
07/14/2020 22:00,21,0.86,0.0516599,172048264,1278
07/14/2020 22:15,19,0.86,0.049509,175624502,1239
07/14/2020 22:30,18,0.86,0.0497265,175508617,1233
07/14/2020 22:45,16,0.86,0.0496545,172233088,1233
07/14/2020 23:00,17,0.86,0.0510153,174799210,1244
07/14/2020 23:15,17,0.86,0.0509246,174804803,1250
07/14/2020 23:30,18,0.86,0.0521554,174806618,1257
07/14/2020 23:45,14,0.86,0.0505056,174808962,1225
07/15/2020 00:00,14,0.86,0.0504528,174812276,1234
07/15/2020 00:15,13,0.86,0.0498811,174792668,1218
07/15/2020 00:30,13,0.85,0.0499684,174792153,1222
07/15/2020 00:45,13,0.85,0.0479663,174732259,1247
07/15/2020 01:00,13,0.85,0.0496972,174716573,1218
07/15/2020 01:15,14,0.85,0.0492672,174695316,1216
07/15/2020 01:30,13,0.85,0.048228,174689149,1204
07/15/2020 01:45,11,0.85,0.0491478,174669713,1204
07/15/2020 02:00,11,0.85,0.0483115,174658011,1196
07/15/2020 02:15,9,0.85,0.0479268,174633515,1187
07/15/2020 02:30,11,0.85,0.0482816,174623349,1196
07/15/2020 02:45,10,0.85,0.0479185,174613497,1190
07/15/2020 03:00,9,0.85,0.0481442,174598504,1195
07/15/2020 03:15,8,0.85,0.0479144,174586660,1189
07/15/2020 03:30,8,0.85,0.0481955,174585710,1189
07/15/2020 03:45,9,0.85,0.0478984,174590566,1186
07/15/2020 04:00,8,0.85,0.0481524,174595619,1184
07/15/2020 04:15,8,0.85,0.0478747,174599628,1186
07/15/2020 04:30,9,0.85,0.0480882,174602684,1187
07/15/2020 04:45,9,0.85,0.0496088,174606778,1203
07/15/2020 05:00,6,0.84,0.0504269,174610441,1205
07/15/2020 05:15,7,0.84,0.0494285,174613520,1203
07/15/2020 05:30,6,0.84,0.051231,174616537,1201
07/15/2020 05:45,8,0.84,0.0488162,174619609,1196
07/15/2020 06:00,8,0.84,0.0488288,174624233,1193
07/15/2020 06:15,8,0.84,0.0484393,174628177,1194
07/15/2020 06:30,9,0.84,0.0487942,174631411,1197
07/15/2020 06:45,9,0.84,0.0484548,174633623,1197
07/15/2020 07:00,9,0.84,0.0488506,174635347,1200
07/15/2020 07:15,11,0.84,0.0486453,174635743,1203
07/15/2020 07:30,13,0.84,0.0491824,174636388,1216
07/15/2020 07:45,11,0.84,0.0508194,174638412,1223
07/15/2020 08:00,11,0.84,0.0520348,174639418,1239
07/15/2020 08:15,10,0.84,0.0526807,174639601,1229
07/15/2020 08:30,10,0.84,0.05337,174640444,1239
07/15/2020 08:45,10,0.84,0.0519291,174640334,1233
07/15/2020 09:00,10,0.84,0.0530421,174640687,1253
07/15/2020 09:15,8,0.84,0.0517959,174645107,1229
07/15/2020 09:30,10,0.83,0.0507389,174645823,1224
07/15/2020 09:45,11,0.83,0.0516826,174646002,1238
07/15/2020 10:00,13,0.83,0.052314,174647182,1247
07/15/2020 10:15,16,0.83,0.052718,174647411,1265
07/15/2020 10:30,18,0.83,0.0539682,174647826,1279
07/15/2020 10:45,18,0.83,0.0523297,174648871,1288
07/15/2020 11:00,20,0.83,0.05182,174651348,1271
07/15/2020 11:15,23,0.83,0.0527262,174653115,1290
07/15/2020 11:30,25,0.83,0.0530147,174655546,1303
07/15/2020 11:45,25,0.83,0.495756,174720589,1304
07/15/2020 12:00,25,0.83,0.52557,174797076,1295
07/15/2020 12:15,27,0.83,0.0496504,174835786,1351
07/15/2020 12:30,27,0.83,0.0540433,174832356,1319
07/15/2020 12:45,29,0.83,0.0559905,174839727,1343
07/15/2020 13:00,28,0.83,0.0570542,174856764,1425
07/15/2020 13:15,31,0.83,0.0576791,174875672,1379
07/15/2020 13:30,33,0.83,0.0568748,174891259,1387
07/15/2020 13:45,33,0.83,0.056949,175155151,1378
07/15/2020 14:00,38,0.83,0.0573832,175363171,1410
07/15/2020 14:15,40,0.83,0.0570705,175393550,1401
07/15/2020 14:30,40,0.83,0.0570726,175409021,1415
07/15/2020 14:45,37,0.82,0.0553682,175432579,1386
07/15/2020 15:00,34,0.82,0.054469,175460992,1412
07/15/2020 15:15,33,0.82,0.0555084,175484594,1397
07/15/2020 15:30,32,0.82,0.055916,175505787,1387
07/15/2020 15:45,35,0.82,0.0558314,175530586,1406
07/15/2020 16:00,34,0.82,0.0565468,175552865,1412
07/15/2020 16:15,37,0.82,0.0571558,175571296,1417
07/15/2020 16:30,35,0.82,0.0569754,175582831,1410
07/15/2020 16:45,38,0.82,0.0567382,175603040,1427
07/15/2020 17:00,35,0.82,0.0576524,175632022,1409
07/15/2020 17:15,33,0.82,0.0574738,175717675,1408
07/15/2020 17:30,29,0.82,0.0573335,175731548,1388
07/15/2020 17:45,26,0.82,0.0571111,175739606,1374
07/15/2020 18:00,24,0.82,0.0563785,175753644,1370
07/15/2020 18:15,25,0.82,0.0561021,175783109,1374
07/15/2020 18:30,25,0.82,0.0571264,175801869,1439
07/15/2020 18:45,26,0.82,0.0561864,175830275,1378
07/15/2020 19:00,26,0.82,0.0564936,175848744,1397
07/15/2020 19:15,28,0.82,0.0567717,175870528,1369
07/15/2020 19:30,30,0.82,0.0565087,175896990,1366
07/15/2020 19:45,30,0.82,0.057275,175914918,1369
07/15/2020 20:00,28,0.81,0.0576107,175943724,1355
07/15/2020 20:15,27,0.81,0.0581568,175955648,1362
07/15/2020 20:30,26,0.81,0.0586892,175972102,1359
07/15/2020 20:45,25,0.81,0.0615931,176003788,1387
07/15/2020 21:00,25,0.81,0.0582787,176019044,1358
07/15/2020 21:15,27,0.81,0.0580508,176047551,1363
07/15/2020 21:30,28,0.81,0.0583832,176066031,1367
07/15/2020 21:45,25,0.81,0.054959,176080659,1345
07/15/2020 22:00,24,0.81,0.0552411,176106839,1338
07/15/2020 22:15,25,0.81,0.0546079,176123387,1338
07/15/2020 22:30,26,0.81,0.0547714,176093311,1337
07/15/2020 22:45,26,0.81,0.0544237,176118603,1324
07/15/2020 23:00,27,0.81,0.0547802,174987522,1332
07/15/2020 23:15,26,0.81,0.0505995,175023673,1301
07/15/2020 23:30,26,0.81,0.0506081,175046135,1289
07/15/2020 23:45,21,0.81,0.0491237,175075254,1266
07/16/2020 00:00,17,0.81,0.0512984,175091447,1288
07/16/2020 00:15,17,0.81,0.0499437,175134235,1273
07/16/2020 00:30,17,0.81,0.0496197,175162738,1264
07/16/2020 00:45,16,0.81,0.0493419,175137432,1280
07/16/2020 01:00,14,0.80,0.0479309,175133938,1261
07/16/2020 01:15,13,0.80,0.0475858,175133592,1255
07/16/2020 01:30,8,0.80,0.0477001,175157199,1245
07/16/2020 01:45,8,0.80,0.0472298,175175734,1227
07/16/2020 02:00,9,0.80,0.0475773,175179589,1231
07/16/2020 02:15,9,0.80,0.0471646,175215489,1222
07/16/2020 02:30,8,0.80,0.0474491,175253256,1218
07/16/2020 02:45,9,0.80,0.0471034,175266972,1220
07/16/2020 03:00,7,0.80,0.0473713,175280736,1215
07/16/2020 03:15,7,0.80,0.047045,175293180,1213
07/16/2020 03:30,6,0.80,0.0473231,175308252,1209
07/16/2020 03:45,6,0.80,0.0469929,175308587,1208
07/16/2020 04:00,6,0.80,0.0473294,175323230,1209
07/16/2020 04:15,6,0.80,0.0470369,175337451,1208
07/16/2020 04:30,6,0.80,0.0473289,175352267,1210
07/16/2020 04:45,5,0.80,0.0458899,175364766,1188
07/16/2020 05:00,5,0.80,0.0460443,175379228,1189
07/16/2020 05:15,5,0.80,0.0452473,175380314,1159
07/16/2020 05:30,6,0.80,0.0460733,175406566,1169
07/16/2020 05:45,6,0.80,0.0457583,175407987,1166
07/16/2020 06:00,5,0.79,0.0460868,175409157,1165
07/16/2020 06:15,5,0.79,0.0457018,175423394,1163
07/16/2020 06:30,5,0.79,0.046038,175423974,1164
07/16/2020 06:45,5,0.79,0.0456709,175437308,1156
07/16/2020 07:00,5,0.79,0.046085,175439058,1168
07/16/2020 07:15,6,0.79,0.0457869,175453423,1176
07/16/2020 07:30,7,0.79,0.046755,175454640,1195
07/16/2020 07:45,7,0.79,0.0470292,175467301,1194
07/16/2020 08:00,7,0.79,0.0472366,175470011,1191
07/16/2020 08:15,8,0.79,0.0469635,175470968,1195
07/16/2020 08:30,9,0.79,0.0484772,175486074,1213
07/16/2020 08:45,9,0.79,0.0468888,175487021,1180
07/16/2020 09:00,10,0.79,0.0482881,175505381,1198
07/16/2020 09:15,12,0.79,0.048054,175506090,1201
07/16/2020 09:30,15,0.79,0.0485521,175520914,1229
07/16/2020 09:45,16,0.79,0.049391,175533756,1249
07/16/2020 10:00,18,0.79,0.0492273,175565251,1275
07/16/2020 10:15,22,0.79,0.0491426,175580529,1260
07/16/2020 10:30,20,0.79,0.0494145,175594429,1261
07/16/2020 10:45,26,0.79,0.051182,175608320,1305
07/16/2020 11:00,30,0.78,0.0518057,175621107,1326
07/16/2020 11:15,29,0.78,0.0513723,175635088,1315
07/16/2020 11:30,28,0.78,0.0516247,175648048,1311
07/16/2020 11:45,28,0.78,0.0519634,175680499,1303
07/16/2020 12:00,29,0.78,0.0519385,175696210,1305
07/16/2020 12:15,26,0.78,0.0531486,175714520,1309
07/16/2020 12:30,28,0.78,0.0536764,175734108,1320
07/16/2020 12:45,29,0.78,0.0534456,175753075,1321
07/16/2020 13:00,28,0.78,0.0543973,175767419,1336
07/16/2020 13:15,29,0.78,0.0541441,175782610,1335
07/16/2020 13:30,30,0.78,0.0557341,175788391,1358
07/16/2020 13:45,30,0.78,0.0554153,175794184,1351
07/16/2020 14:00,33,0.78,0.0565806,175799884,1379
07/16/2020 14:15,35,0.78,0.0572266,175816017,1387
07/16/2020 14:30,35,0.78,0.0575669,175829931,1393
07/16/2020 14:45,35,0.78,0.055713,175841879,1382
07/16/2020 15:00,36,0.78,0.0570173,175857248,1402
07/16/2020 15:15,37,0.78,0.0568743,175872843,1439
07/16/2020 15:30,35,0.78,0.0582852,175885738,1436
07/16/2020 15:45,36,0.78,0.0580331,175901481,1461
07/16/2020 16:00,34,0.78,0.0595185,175917270,1458
07/16/2020 16:15,34,0.78,0.0622451,175933111,1477
07/16/2020 16:30,35,0.77,0.0616304,175949374,1494
07/16/2020 16:45,35,0.77,0.0604707,175956939,1475
07/16/2020 17:00,36,0.77,0.0623814,175987912,1473
07/16/2020 17:15,39,0.77,0.0640482,176003701,1537
07/16/2020 17:30,40,0.77,0.0594537,176015714,1468
07/16/2020 17:45,38,0.77,0.0590796,176029205,1431
07/16/2020 18:00,33,0.77,0.0583742,176047799,1419
07/16/2020 18:15,28,0.77,0.0577288,176061615,1402
07/16/2020 18:30,24,0.77,0.0579033,176072180,1319
07/16/2020 18:45,23,0.77,0.0590731,176085344,1325
07/16/2020 19:00,24,0.77,0.0592044,176102443,1333
07/16/2020 19:15,26,0.77,0.0606523,176117366,1361
07/16/2020 19:30,27,0.77,0.0609947,176128519,1367
07/16/2020 19:45,27,0.77,0.061146,176149053,1361
07/16/2020 20:00,27,0.77,0.0598116,176160691,1359
07/16/2020 20:15,26,0.77,0.0698969,176174906,1425
07/16/2020 20:30,23,0.77,0.0806848,176188535,1408
07/16/2020 20:45,24,0.77,0.0911683,176204802,1404
07/16/2020 21:00,26,0.77,0.102778,176215688,1424
07/16/2020 21:15,28,0.77,0.112047,176227360,1422
07/16/2020 21:30,25,0.77,0.122174,176232818,1399
07/16/2020 21:45,25,0.77,0.131728,176235019,1378
07/16/2020 22:00,23,0.77,0.141052,176252942,1382
07/16/2020 22:15,22,0.77,0.150614,176254292,1361
07/16/2020 22:30,22,0.77,0.161192,176256305,1361
07/16/2020 22:45,19,0.77,0.170842,176173816,1340
07/16/2020 23:00,19,0.77,0.181111,176073435,1346
07/16/2020 23:15,21,0.77,0.190066,175757385,1365
07/16/2020 23:30,20,0.77,0.0553683,175754073,1315
07/16/2020 23:45,20,0.77,0.0531842,175767759,1294
07/17/2020 00:00,20,0.77,0.0531231,175770383,1298
07/17/2020 00:15,22,0.77,0.0530689,175767457,1295
07/17/2020 00:30,21,0.77,0.0534725,175784678,1299
07/17/2020 00:45,18,0.77,0.0530278,175750673,1282
07/17/2020 01:00,17,0.77,0.0523041,175735478,1274
07/17/2020 01:15,17,0.77,0.0520773,175723655,1273
07/17/2020 01:30,17,0.77,0.0523499,175745343,1274
07/17/2020 01:45,17,0.77,0.0520172,175741293,1272
07/17/2020 02:00,15,0.77,0.0521817,175743818,1273
07/17/2020 02:15,15,0.77,0.0518598,175760403,1265
07/17/2020 02:30,14,0.77,0.0521049,175800413,1263
07/17/2020 02:45,14,0.77,0.0515198,175808227,1257
07/17/2020 03:00,12,0.77,0.051651,175810135,1244
07/17/2020 03:15,11,0.77,0.0512848,175812060,1238
07/17/2020 03:30,11,0.77,0.0516724,175816244,1245
07/17/2020 03:45,11,0.77,0.0512792,175816792,1237
07/17/2020 04:00,11,0.77,0.0516727,175818880,1248
07/17/2020 04:15,10,0.77,0.0512454,175820050,1241
07/17/2020 04:30,10,0.77,0.0516303,175822723,1236
07/17/2020 04:45,10,0.77,0.0512615,175823826,1235
07/17/2020 05:00,9,0.77,0.0511428,175823722,1223
07/17/2020 05:15,8,0.77,0.0506973,175824837,1212
07/17/2020 05:30,8,0.77,0.0510673,175826703,1216
07/17/2020 05:45,8,0.76,0.0506965,175827508,1212
07/17/2020 06:00,8,0.76,0.0510376,175828920,1222
07/17/2020 06:15,7,0.76,0.0507139,175828435,1217
07/17/2020 06:30,6,0.76,0.0527151,175829440,1236
07/17/2020 06:45,6,0.76,0.0524439,175829626,1228
07/17/2020 07:00,6,0.76,0.0527419,175830895,1229
07/17/2020 07:15,6,0.76,0.0528649,175831288,1231
07/17/2020 07:30,7,0.76,0.0527709,175832137,1235
07/17/2020 07:45,12,0.76,0.0529993,175836475,1250
07/17/2020 08:00,13,0.76,0.0534661,175832349,1264
07/17/2020 08:15,16,0.76,0.0538686,175836588,1285
07/17/2020 08:30,15,0.76,0.0536239,175857688,1285
07/17/2020 08:45,16,0.76,0.0533833,175863678,1283
07/17/2020 09:00,20,0.76,0.0540509,175866449,1302
07/17/2020 09:15,20,0.76,0.0525378,175874878,1304
07/17/2020 09:30,24,0.76,0.0533373,175888679,1334
07/17/2020 09:45,24,0.76,0.0532191,175908284,1345
07/17/2020 10:00,23,0.76,0.0531589,175921463,1328
07/17/2020 10:15,27,0.76,0.0530692,175932007,1339
07/17/2020 10:30,29,0.76,0.0536321,175947380,1350
07/17/2020 10:45,30,0.76,0.0532914,175957509,1347
07/17/2020 11:00,36,0.76,0.0544671,175971014,1382
07/17/2020 11:15,36,0.76,0.0557446,175979805,1384
07/17/2020 11:30,34,0.76,0.0569343,176004381,1386
07/17/2020 11:45,34,0.76,0.0570406,176017495,1390
07/17/2020 12:00,34,0.76,0.0571646,176041554,1395
07/17/2020 12:15,35,0.76,0.0572012,175983082,1398
07/17/2020 12:30,36,0.76,0.0572713,176014349,1414
07/17/2020 12:45,34,0.76,0.0578906,176042526,1412
07/17/2020 13:00,30,0.76,0.36948,176093517,1584
07/17/2020 13:15,32,0.77,0.802266,176119713,1594
07/17/2020 13:30,35,0.77,0.0589548,176146591,1417
07/17/2020 13:45,35,0.77,0.0585419,176160947,1408
07/17/2020 14:00,35,0.77,0.0590943,176188129,1411
07/17/2020 14:15,35,0.77,0.0587516,176202135,1409
07/17/2020 14:30,36,0.77,0.0590767,176228667,1420
07/17/2020 14:45,39,0.77,0.0604072,176237864,1438
07/17/2020 15:00,34,0.77,0.0610258,176384143,1429
07/17/2020 15:15,34,0.77,0.0603327,176411229,1436
07/17/2020 15:30,35,0.77,0.0603164,176446807,1435
07/17/2020 15:45,34,0.77,0.0596304,176487584,1429
07/17/2020 16:00,35,0.77,0.0594505,176513356,1434
07/17/2020 16:15,34,0.77,0.0579313,176524362,1416
07/17/2020 16:30,34,0.77,0.058817,176547777,1435
07/17/2020 16:45,32,0.77,0.0583226,176563718,1420
07/17/2020 17:00,29,0.77,0.0599783,176592202,1429
07/17/2020 17:15,28,0.77,0.0598787,176604772,1420
07/17/2020 17:30,29,0.77,0.0597491,176630752,1420
07/17/2020 17:45,27,0.77,0.0603774,176651533,1405
07/17/2020 18:00,30,0.77,0.0592797,176676867,1408
07/17/2020 18:15,31,0.77,0.0572755,176689996,1418
07/17/2020 18:30,33,0.77,0.0573412,176714017,1436
07/17/2020 18:45,29,0.77,0.0579474,176727590,1401
07/17/2020 19:00,29,0.77,0.0601353,176753569,1411
07/17/2020 19:15,34,0.77,0.0581154,176766357,1431
07/17/2020 19:30,35,0.77,0.058239,176794301,1465
07/17/2020 19:45,30,0.78,0.0590302,176809793,1427
07/17/2020 20:00,30,0.78,0.0582866,176837639,1441
07/17/2020 20:15,33,0.78,0.0580845,176857356,1435
07/17/2020 20:30,33,0.78,0.0589771,176859950,1450
07/17/2020 20:45,34,0.78,0.0580269,176876166,1497
07/17/2020 21:00,35,0.78,0.0566809,176883513,1472
07/17/2020 21:15,32,0.78,0.0562628,176906146,1435
07/17/2020 21:30,28,0.78,0.05631,176938289,1397
07/17/2020 21:45,29,0.78,0.0560054,176956176,1406
07/17/2020 22:00,27,0.78,0.0558679,176964503,1403
07/17/2020 22:15,27,0.78,0.0555903,176739647,1405
07/17/2020 22:30,25,0.78,0.0546915,176488168,1390
07/17/2020 22:45,24,0.79,0.0544173,176167463,1386
07/17/2020 23:00,18,0.79,0.0537721,176174839,1357
07/17/2020 23:15,21,0.79,0.0541455,176198676,1376
07/17/2020 23:30,20,0.78,0.0551144,176200818,1361
07/17/2020 23:45,20,0.78,0.056249,176202012,1370
07/18/2020 00:00,22,0.78,0.0553209,176217459,1386
07/18/2020 00:15,18,0.78,0.0547882,176205550,1357
07/18/2020 00:30,18,0.78,0.055171,176207106,1357
07/18/2020 00:45,18,0.78,0.0547094,176152935,1351
07/18/2020 01:00,18,0.78,0.0549885,176134532,1357
07/18/2020 01:15,16,0.78,0.0544912,176109931,1339
07/18/2020 01:30,16,0.78,0.0548418,176114709,1341
07/18/2020 01:45,15,0.78,0.0545241,176115662,1351
07/18/2020 02:00,15,0.78,0.0548334,176138171,1351
07/18/2020 02:15,14,0.78,0.0544287,176147071,1343
07/18/2020 02:30,14,0.78,0.0547748,176150828,1349
07/18/2020 02:45,14,0.78,0.0544579,176183906,1345
07/18/2020 03:00,13,0.78,0.0547329,176185576,1346
07/18/2020 03:15,13,0.78,0.0545114,176184751,1345
07/18/2020 03:30,13,0.78,0.0535546,176184833,1319
07/18/2020 03:45,12,0.78,0.0540576,176185930,1323
07/18/2020 04:00,13,0.78,0.0543419,176187426,1336
07/18/2020 04:15,13,0.78,0.0542371,176185843,1338
07/18/2020 04:30,13,0.78,0.0546424,176186316,1359
07/18/2020 04:45,13,0.78,0.0544071,176186774,1359
07/18/2020 05:00,13,0.78,0.054556,176187939,1326
07/18/2020 05:15,13,0.77,0.0542556,176188882,1320
07/18/2020 05:30,12,0.77,0.0544249,176189256,1322
07/18/2020 05:45,13,0.77,0.0542207,176190562,1323
07/18/2020 06:00,14,0.77,0.0546154,176192658,1325
07/18/2020 06:15,14,0.77,0.0532432,176188573,1311
07/18/2020 06:30,13,0.77,0.0534849,176189570,1311
07/18/2020 06:45,13,0.77,0.0531366,176189553,1317
07/18/2020 07:00,12,0.77,0.0534515,176190454,1310
07/18/2020 07:15,13,0.77,0.0535889,176191277,1325
07/18/2020 07:30,13,0.77,0.0560181,176193876,1341
07/18/2020 07:45,13,0.77,0.0557808,176193763,1335
07/18/2020 08:00,13,0.77,0.0566167,176195005,1344
07/18/2020 08:15,13,0.77,0.0563009,176195338,1343
07/18/2020 08:30,15,0.77,0.0561812,176197025,1352
07/18/2020 08:45,15,0.77,0.0574826,176196797,1368
07/18/2020 09:00,16,0.77,0.0579477,176198051,1374
07/18/2020 09:15,17,0.77,0.0572324,176198734,1364
07/18/2020 09:30,18,0.77,0.0576118,176198958,1373
07/18/2020 09:45,20,0.77,0.0573623,176198849,1376
07/18/2020 10:00,23,0.77,0.0580876,176199040,1398
07/18/2020 10:15,21,0.77,0.0588022,176198225,1389
07/18/2020 10:30,23,0.77,0.0592896,176199073,1419
07/18/2020 10:45,25,0.77,0.0600606,176201150,1419
07/18/2020 11:00,26,0.77,0.0604856,176208867,1478
07/18/2020 11:15,28,0.76,0.0603271,176226322,1448
07/18/2020 11:30,29,0.76,0.060915,176238671,1470
07/18/2020 11:45,34,0.76,0.0594551,176251415,1467
07/18/2020 12:00,34,0.76,0.0597923,176262462,1480
07/18/2020 12:15,35,0.76,0.061909,176276413,1502
07/18/2020 12:30,36,0.76,0.0622265,176288235,1504
07/18/2020 12:45,34,0.76,0.0607741,176302299,1515
07/18/2020 13:00,35,0.76,0.061029,176313070,1503
07/18/2020 13:15,34,0.76,0.0614886,176326259,1523
07/18/2020 13:30,34,0.76,0.0641129,176346238,1548
07/18/2020 13:45,36,0.76,0.0652015,176358664,1568
07/18/2020 14:00,35,0.76,0.0680476,176372811,1604
07/18/2020 14:15,37,0.76,0.0673548,176386962,1609
07/18/2020 14:30,39,0.76,0.0679206,176400782,1611
07/18/2020 14:45,38,0.76,0.0660358,176420666,1622
07/18/2020 15:00,38,0.76,0.0668002,176434084,1612
07/18/2020 15:15,37,0.76,0.0680397,176453067,1612
07/18/2020 15:30,38,0.76,0.0685904,176491982,1617
07/18/2020 15:45,41,0.76,0.0685367,176527107,1615
07/18/2020 16:00,43,0.76,0.116394,176566441,1889
07/18/2020 16:15,39,0.76,0.0689599,176604293,1616
07/18/2020 16:30,37,0.76,0.0676482,176643276,1622
07/18/2020 16:45,41,0.76,0.0686307,176669686,1630
07/18/2020 17:00,42,0.76,0.0688358,176684032,1620
07/18/2020 17:15,40,0.76,0.0669618,176699019,1633
07/18/2020 17:30,40,0.76,0.0711102,176716392,1631
07/18/2020 17:45,47,0.76,0.0734969,176737036,1683
07/18/2020 18:00,43,0.76,0.0694734,176757712,1681
07/18/2020 18:15,42,0.76,0.0697829,176771886,1610
07/18/2020 18:30,42,0.76,0.0719554,176782914,1631
07/18/2020 18:45,41,0.76,0.0724831,176798898,1661
07/18/2020 19:00,41,0.76,0.0744088,176814755,1647
07/18/2020 19:15,40,0.76,0.0740072,176832593,1642
07/18/2020 19:30,40,0.76,0.0739501,176846702,1673
07/18/2020 19:45,37,0.76,0.0734713,176864428,1625
07/18/2020 20:00,33,0.77,0.0736859,176879242,1613
07/18/2020 20:15,31,0.77,0.0723185,176895831,1588
07/18/2020 20:30,30,0.77,0.0704563,176912314,1571
07/18/2020 20:45,28,0.77,0.0711998,176918965,1549
07/18/2020 21:00,28,0.77,0.0709809,176936719,1555
07/18/2020 21:15,30,0.77,0.07086,177023451,1559
07/18/2020 21:30,29,0.77,0.0703544,177115676,1650
07/18/2020 21:45,29,0.77,0.0706967,177201075,1568
07/18/2020 22:00,29,0.77,0.0712298,177247997,1566
07/18/2020 22:15,30,0.77,0.0731866,177242457,1593
07/18/2020 22:30,30,0.77,0.0745538,177203302,1622
07/18/2020 22:45,27,0.77,0.0734379,177162371,1621
07/18/2020 23:00,27,0.78,0.0738428,177167810,1624
07/18/2020 23:15,27,0.78,0.0734419,177169991,1543
07/18/2020 23:30,27,0.78,0.0734428,177184311,1524
07/18/2020 23:45,28,0.78,0.072867,177191960,1512
07/19/2020 00:00,29,0.78,0.071791,177193696,1507
07/19/2020 00:15,26,0.78,0.0706147,177195595,1473
07/19/2020 00:30,26,0.78,0.0717264,177207074,1475
07/19/2020 00:45,27,0.78,0.0714401,177128025,1479
07/19/2020 01:00,25,0.78,0.0686253,177119265,1455
07/19/2020 01:15,28,0.78,0.0683637,177110910,1459
07/19/2020 01:30,25,0.78,0.0686349,177133641,1444
07/19/2020 01:45,22,0.78,0.0682449,177135501,1443
07/19/2020 02:00,20,0.79,0.0679713,177137138,1431
07/19/2020 02:15,21,0.79,0.0676786,177146831,1432
07/19/2020 02:30,19,0.79,0.0660286,177184771,1383
07/19/2020 02:45,18,0.79,0.0654764,177185871,1367
07/19/2020 03:00,15,0.79,0.0661545,177187785,1369
07/19/2020 03:15,14,0.79,0.0641556,177188983,1347
07/19/2020 03:30,16,0.79,0.0646796,177189493,1359
07/19/2020 03:45,15,0.79,0.0642874,177190400,1353
07/19/2020 04:00,15,0.79,0.0628865,177190993,1346
07/19/2020 04:15,12,0.79,0.0624303,177190686,1341
07/19/2020 04:30,12,0.79,0.0624225,177191132,1356
07/19/2020 04:45,12,0.79,0.0621552,177190953,1365
07/19/2020 05:00,12,0.80,0.0624655,177192039,1374
07/19/2020 05:15,12,0.80,0.0620447,177191747,1349
07/19/2020 05:30,12,0.80,0.0623554,177192430,1354
07/19/2020 05:45,12,0.80,0.0620534,177192683,1362
07/19/2020 06:00,12,0.80,0.0623686,177193326,1357
